x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE,STN_ID
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.1,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,1,28.66,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.2,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Total rainfall mm,Quantité totale de pluie en mm,2,29.74,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.3,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,3,36.81,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.4,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total rainfall mm,Quantité totale de pluie en mm,4,67.98,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.5,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,5,81.8,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.6,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total rainfall mm,Quantité totale de pluie en mm,6,82.39,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.7,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,7,98.55,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.8,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,8,83.92,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.9,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total rainfall mm,Quantité totale de pluie en mm,9,87.79,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.10,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total rainfall mm,Quantité totale de pluie en mm,10,66.09,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.11,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,Total rainfall mm,Quantité totale de pluie en mm,11,75.02,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.12,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total rainfall mm,Quantité totale de pluie en mm,12,38.02,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.52.13,NORM,Y,C,52,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,Total rainfall mm,Quantité totale de pluie en mm,13,776.77,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.1,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,1,22.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.2,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,2,23.99,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.3,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,3,25.04,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.4,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,4,30.8,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.5,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,5,31.64,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.6,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,6,33.34,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.7,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,7,54.01,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.8,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,8,42.59,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.9,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,9,42.48,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.10,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,10,31.01,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.11,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,11,33.47,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.12,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,12,25.74,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.53.13,NORM,Y,C,53,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,StdDev total rainfall mm,Écart-type de la quantité totale de pluie en mm,13,33.05,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.1,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,1,43.66,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.2,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Total snowfall cm,Quantité totale de neige en cm,2,30.25,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.3,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,3,26.5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.4,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total snowfall cm,Quantité totale de neige en cm,4,7.33,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.5,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,5,0.38,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.6,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total snowfall cm,Quantité totale de neige en cm,6,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.7,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,7,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.8,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,8,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.9,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total snowfall cm,Quantité totale de neige en cm,9,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.10,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total snowfall cm,Quantité totale de neige en cm,10,1.37,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.11,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,Total snowfall cm,Quantité totale de neige en cm,11,13,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.12,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total snowfall cm,Quantité totale de neige en cm,12,37.22,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.54.13,NORM,Y,C,54,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,Total snowfall cm,Quantité totale de neige en cm,13,159.71,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.1,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,1,20.26,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.2,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,2,16.65,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.3,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,3,13.36,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.4,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,4,7.02,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.5,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,5,1.42,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.6,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,6,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.7,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,7,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.8,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,8,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.9,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,9,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.10,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,10,2.93,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.11,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,11,9.94,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.12,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,12,19.54,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.55.13,NORM,Y,C,55,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,StdDev total snowfall cm,Écart-type de la quantité totale de neige en cm,13,7.59,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.1,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,1,65.24,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.2,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Total precipitation mm,Précipitations totales en mm,2,54.92,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.3,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,3,61.04,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.4,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total precipitation mm,Précipitations totales en mm,4,74.54,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.5,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,5,82.31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.6,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total precipitation mm,Précipitations totales en mm,6,82.39,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.7,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,7,98.55,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.8,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,8,83.92,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.9,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total precipitation mm,Précipitations totales en mm,9,87.79,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.10,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total precipitation mm,Précipitations totales en mm,10,67.44,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.11,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,Total precipitation mm,Précipitations totales en mm,11,87.1,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.12,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total precipitation mm,Précipitations totales en mm,12,71.24,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.56.13,NORM,Y,C,56,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,Total precipitation mm,Précipitations totales en mm,13,916.48,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.1,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,1,29.21,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.2,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,2,27.86,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.3,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,3,26.26,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.4,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,4,31.88,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.5,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,5,31.95,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.6,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,6,33.34,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.7,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,7,54.01,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.8,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,8,42.59,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.9,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,9,42.48,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.10,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,10,30.85,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.11,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,11,35.87,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.12,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,12,27.19,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.57.13,NORM,Y,C,57,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,StdDev total precipitation mm,Écart-type des précipitations totales en mm,13,34.46,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.1,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",1,5.59,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.2,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",2,5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.3,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",3,6.86,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.4,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",4,11.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.5,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",5,12.36,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.6,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",6,11.95,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.7,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",7,10.55,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.8,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",8,10.68,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.9,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",9,12.18,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.10,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",10,13.68,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.11,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",11,11.57,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.12,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",12,6.86,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.61.13,NORM,Y,C,61,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",13,118.73,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.1,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,1,1.82,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.2,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,2,1.77,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.3,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,3,2.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.4,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,4,4.09,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.5,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,5,5.14,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.6,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,6,5.23,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.7,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,7,5.14,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.8,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,8,4.36,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.9,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,9,5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.10,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,10,4.41,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.11,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,630,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,11,4.67,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.12,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,12,2.81,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.62.13,NORM,Y,C,62,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7974,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,13,46.89,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.63.1,NORM,Y,C,63,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,1,0.95,4832
