year,breaks_ci,breaks_ci_lo,breaks_ci_hi,model,scenario,breaks_di,breaks_di_lo,breaks_di_hi,rate_ci,rate_ci_lo,rate_ci_hi,rate_di,rate_di_lo,rate_di_hi,pct_change_ci,pct_change_di
2075,31.307340505790258,0.0,105.0,CanESM5,ssp585,15.978336573766228,0.0,57.0,0.2069496331688938,0.0,0.6940772078265468,0.049614459164000084,0.0,0.17699115044247787,-40.2,-25.1
2076,35.39609895134858,0.0,118.0,CanESM5,ssp585,16.796671273673336,0.0,60.0,0.2339773859819446,0.0,0.7800105764145955,0.05215547670757129,0.0,0.1863064741499767,-32.4,-21.3
2077,33.07814387750783,0.0,108.0,CanESM5,ssp585,16.202946819661467,0.0,57.0,0.2186551023103373,0.0,0.7139079851930196,0.05031189821351177,0.0,0.17699115044247787,-36.8,-24.1
2078,35.30189499578623,0.0,118.0,CanESM5,ssp585,17.03038743963745,0.0,61.0,0.23335467342534524,0.0,0.7800105764145955,0.05288119062144838,0.0,0.18941158205247632,-32.6,-20.2
2079,34.02590569540026,0.0,111.0,CanESM5,ssp585,16.062208902068605,0.0,57.0,0.22492005351269342,0.0,0.7337387625594923,0.04987489179341284,0.0,0.17699115044247787,-35.0,-24.7
2080,33.31713176959833,0.0,111.0,CanESM5,ssp585,16.658549612766052,0.0,59.0,0.22023487420411378,0.0,0.7337387625594923,0.05172659404678172,0.0,0.1832013662474771,-36.4,-22.0
2081,33.833163222289585,0.0,111.0,CanESM5,ssp585,17.103995408306808,0.0,61.0,0.22364597582158635,0.0,0.7337387625594923,0.05310975130665054,0.0,0.18941158205247632,-35.4,-19.9
2082,31.820710535131315,0.0,106.0,CanESM5,ssp585,16.379942876896823,0.0,58.0,0.21034314208838786,0.0,0.7006874669487044,0.05086149006954455,0.0,0.18009625834497747,-39.2,-23.3
2083,32.32937532136587,0.0,109.0,CanESM5,ssp585,16.03093965676711,0.0,57.0,0.2137055481317152,0.0,0.7205182443151772,0.049777797412721966,0.0,0.17699115044247787,-38.3,-24.9
2084,34.30000027958181,0.0,113.0,CanESM5,ssp585,16.513640824079634,0.0,58.0,0.22673188973811348,0.0,0.7469592808038075,0.05127663662188987,0.0,0.18009625834497747,-34.5,-22.6
2085,35.72000617128558,0.0,118.0,CanESM5,ssp585,16.648844774388298,0.0,60.0,0.2361184966372659,0.0,0.7800105764145955,0.05169645947644247,0.0,0.1863064741499767,-31.8,-22.0
2086,32.4181965259124,0.0,109.0,CanESM5,ssp585,16.14105715411697,0.0,57.0,0.2142926793093099,0.0,0.7205182443151772,0.0501197241239465,0.0,0.17699115044247787,-38.1,-24.4
2087,33.39532989811747,0.0,110.0,CanESM5,ssp585,16.011784781205936,0.0,57.0,0.22075178409649304,0.0,0.7271285034373347,0.04971831945724557,0.0,0.17699115044247787,-36.2,-25.0
2088,34.637095279349055,0.0,113.0,CanESM5,ssp585,16.587708569676938,0.0,59.0,0.22896017503535865,0.0,0.7469592808038075,0.05150662496406439,0.0,0.1832013662474771,-33.9,-22.3
2089,31.61345785125163,0.0,105.0,CanESM5,ssp585,16.238385313407925,0.0,58.0,0.20897314814418053,0.0,0.6940772078265468,0.05042193856049658,0.0,0.18009625834497747,-39.6,-23.9
2090,35.48911332278722,0.0,117.0,CanESM5,ssp585,17.103395558273743,0.0,61.0,0.23459223507923863,0.0,0.7734003172924379,0.053107888707572555,0.0,0.18941158205247632,-32.2,-19.9
2091,32.82961618514331,0.0,108.0,CanESM5,ssp585,16.46841355475777,0.0,58.0,0.21701226986477595,0.0,0.7139079851930196,0.051136201070510076,0.0,0.18009625834497747,-37.3,-22.8
2092,32.64843855333984,0.0,107.0,CanESM5,ssp585,16.664528618572614,0.0,60.0,0.21581463877141616,0.0,0.7072977260708619,0.05174515950496076,0.0,0.1863064741499767,-37.7,-21.9
2093,30.669916682737203,0.0,102.0,CanESM5,ssp585,16.290676787072314,0.0,58.0,0.2027360965278768,0.0,0.674246430460074,0.050584309228605226,0.0,0.18009625834497747,-41.4,-23.7
2094,32.89655110887179,0.0,108.0,CanESM5,ssp585,16.7952591304553,0.0,60.0,0.2174547270549431,0.0,0.7139079851930196,0.05215109185050551,0.0,0.1863064741499767,-37.2,-21.3
2095,32.01996568931027,0.0,107.0,CanESM5,ssp585,16.958772400665765,0.0,60.0,0.2116602702889362,0.0,0.7072977260708619,0.05265881819799958,0.0,0.1863064741499767,-38.9,-20.5
2096,34.07067431682777,0.0,112.0,CanESM5,ssp585,16.955951475522525,0.0,60.0,0.22521598570087104,0.0,0.74034902168165,0.05265005892104495,0.0,0.1863064741499767,-35.0,-20.6
2097,33.089950051381656,0.0,109.0,CanESM5,ssp585,16.958822028816304,0.0,60.0,0.21873314417888456,0.0,0.7205182443151772,0.052658972298762,0.0,0.1863064741499767,-36.8,-20.5
2098,31.975854390884592,0.0,105.0,CanESM5,ssp585,16.96723077975111,0.0,60.0,0.21136868317612767,0.0,0.6940772078265468,0.05268508237773982,0.0,0.1863064741499767,-39.0,-20.5
2099,32.44424969769429,0.0,108.0,CanESM5,ssp585,16.790316211370154,0.0,60.0,0.21446489752574227,0.0,0.7139079851930196,0.05213574355339281,0.0,0.1863064741499767,-38.1,-21.3
2100,26.48013382216913,0.0,87.0,CanESM5,ssp585,15.491888592781994,0.0,55.0,0.17504054615394718,0.0,0.5750925436277102,0.04810398569409096,0.0,0.17078093463747865,-49.4,-27.4
2026,55.362331661519995,0.0,178.0,MIROC6,ssp126,20.72134281971274,0.0,71.0,0.3659593578894764,0.0,1.1766261237440507,0.06434200533989361,0.0,0.22046266107747242,5.7,-2.9
2027,47.22715108964106,0.0,152.0,MIROC6,ssp126,18.774409166897,0.0,66.0,0.31218370630381453,0.0,1.0047593865679534,0.058296566268893034,0.0,0.20493712156497437,-9.8,-12.0
2028,46.39714894969593,0.0,149.0,MIROC6,ssp126,18.207451583732254,0.0,65.0,0.3066971770868319,0.0,0.9849286092014807,0.056536101797026096,0.0,0.20183201366247477,-11.4,-14.7
2029,41.161201622291514,0.0,134.0,MIROC6,ssp126,16.77751347456492,0.0,60.0,0.2720862085027202,0.0,0.8857747223691169,0.052095989674165254,0.0,0.1863064741499767,-21.4,-21.4
2030,46.24560622257627,0.0,148.0,MIROC6,ssp126,18.49216529716205,0.0,66.0,0.3056954403924925,0.0,0.9783183500793231,0.05742016859854696,0.0,0.20493712156497437,-11.7,-13.4
2031,39.744722135058105,0.0,131.0,MIROC6,ssp126,16.33456849967514,0.0,58.0,0.26272291205088644,0.0,0.865943945002644,0.0507205977322625,0.0,0.18009625834497747,-24.1,-23.5
2032,45.65855454136208,0.0,148.0,MIROC6,ssp126,17.814184697516993,0.0,62.0,0.3018148766615685,0.0,0.9783183500793231,0.05531496568084767,0.0,0.19251668995497592,-12.8,-16.5
2033,40.43711005255905,0.0,131.0,MIROC6,ssp126,16.909844836182344,0.0,60.0,0.2672997755986188,0.0,0.865943945002644,0.05250689283087205,0.0,0.1863064741499767,-22.8,-20.8
2034,45.939972998491626,0.0,149.0,MIROC6,ssp126,17.703703032176147,0.0,64.0,0.3036751255849526,0.0,0.9849286092014807,0.054971908188716494,0.0,0.19872690575997515,-12.3,-17.1
2035,47.535862868085914,0.0,155.0,MIROC6,ssp126,19.699226946115353,0.0,68.0,0.31422437115339713,0.0,1.0245901639344261,0.06116822526351608,0.0,0.2111473373699736,-9.2,-7.7
2036,45.60176035057444,0.0,148.0,MIROC6,ssp126,17.991934828216735,0.0,63.0,0.3014394523438289,0.0,0.9783183500793231,0.05586689901635378,0.0,0.19562179785747555,-12.9,-15.7
2037,43.0719585305242,0.0,140.0,MIROC6,ssp126,17.24355139240749,0.0,61.0,0.28471680678559097,0.0,0.9254362771020624,0.05354308769572268,0.0,0.18941158205247632,-17.8,-19.2
2038,45.1358296829212,0.0,146.0,MIROC6,ssp126,18.74209168008099,0.0,66.0,0.2983595298976811,0.0,0.965097831835008,0.05819621698519171,0.0,0.20493712156497437,-13.8,-12.2
2039,41.3508474848643,0.0,133.0,MIROC6,ssp126,16.914683826608726,0.0,60.0,0.27333981679577146,0.0,0.8791644632469593,0.05252191841828513,0.0,0.1863064741499767,-21.1,-20.8
2040,44.82716948660739,0.0,145.0,MIROC6,ssp126,17.617780662222415,0.0,62.0,0.2963192060193508,0.0,0.9584875727128503,0.05470510995877167,0.0,0.19251668995497592,-14.4,-17.5
2041,49.732115886321886,0.0,160.0,MIROC6,ssp126,19.69776601161387,0.0,69.0,0.3287421727017576,0.0,1.0576414595452142,0.06116368890425048,0.0,0.21425244527247322,-5.1,-7.7
2042,55.95005470986151,0.0,178.0,MIROC6,ssp126,22.10997586378794,0.0,75.0,0.3698443595310782,0.0,1.1766261237440507,0.06865386077872361,0.0,0.23288309268747087,6.8,3.6
2043,47.63887385108821,0.0,154.0,MIROC6,ssp126,18.322226713076393,0.0,64.0,0.3149053004434705,0.0,1.0179799048122686,0.056892490958163,0.0,0.19872690575997515,-9.1,-14.2
2044,48.02026550562991,0.0,155.0,MIROC6,ssp126,19.773920447994293,0.0,69.0,0.3174263981070195,0.0,1.0245901639344261,0.06140015664646574,0.0,0.21425244527247322,-8.3,-7.4
2045,49.4731220914516,0.0,160.0,MIROC6,ssp126,18.649731633503606,0.0,65.0,0.32703015660663404,0.0,1.0576414595452142,0.05790942907468904,0.0,0.20183201366247477,-5.5,-12.6
2046,37.062546364646444,0.0,121.0,MIROC6,ssp126,16.11618677315072,0.0,60.0,0.24499303519729274,0.0,0.7998413537810682,0.050042498907470014,0.0,0.1863064741499767,-29.2,-24.5
2047,38.96146270311641,0.0,128.0,MIROC6,ssp126,15.54583907741905,0.0,57.0,0.25754536424587793,0.0,0.8461131676361713,0.04827150777028116,0.0,0.17699115044247787,-25.6,-27.2
2048,50.504594030624844,0.0,161.0,MIROC6,ssp126,19.789341335304385,0.0,69.0,0.3338484534018036,0.0,1.0642517186673717,0.06144804016551587,0.0,0.21425244527247322,-3.6,-7.3
2049,45.471775647862245,0.0,146.0,MIROC6,ssp126,18.18435709053905,0.0,64.0,0.3005802197769847,0.0,0.965097831835008,0.05646439090370765,0.0,0.19872690575997515,-13.2,-14.8
2050,47.968192478840606,0.0,154.0,MIROC6,ssp126,20.280078095845898,0.0,69.0,0.31708218190666715,0.0,1.0179799048122686,0.06297183075872037,0.0,0.21425244527247322,-8.4,-5.0
2051,37.711219642752745,0.0,123.0,MIROC6,ssp126,16.82551796110944,0.0,61.0,0.24928093365119477,0.0,0.8130618720253834,0.05224504878469008,0.0,0.18941158205247632,-28.0,-21.2
2052,42.98254220335697,0.0,139.0,MIROC6,ssp126,17.34855089241386,0.0,63.0,0.28412574169326393,0.0,0.9188260179799048,0.053869122472950975,0.0,0.19562179785747555,-17.9,-18.7
2053,40.45510732004925,0.0,131.0,MIROC6,ssp126,17.110336784961454,0.0,60.0,0.2674187422002198,0.0,0.865943945002644,0.05312944196541361,0.0,0.1863064741499767,-22.8,-19.8
2054,47.08687400789122,0.0,152.0,MIROC6,ssp126,18.42180237245065,0.0,65.0,0.311256438444548,0.0,1.0047593865679534,0.05720168412498261,0.0,0.20183201366247477,-10.1,-13.7
2055,48.7808461199366,0.0,158.0,MIROC6,ssp126,19.97492208898505,0.0,70.0,0.3224540330508765,0.0,1.044420941300899,0.06202428843032153,0.0,0.21735755317497282,-6.9,-6.4
2056,40.42058296752648,0.0,133.0,MIROC6,ssp126,17.13143966636567,0.0,62.0,0.26719052728401954,0.0,0.8791644632469593,0.05319496868922735,0.0,0.19251668995497592,-22.8,-19.7
2057,45.20680490330516,0.0,146.0,MIROC6,ssp126,18.248240721989134,0.0,64.0,0.29882869449567134,0.0,0.965097831835008,0.056662756472563684,0.0,0.19872690575997515,-13.7,-14.5
2058,46.313316255726576,0.0,150.0,MIROC6,ssp126,19.288208131455306,0.0,69.0,0.30614302125678594,0.0,0.9915388683236382,0.05989196749403914,0.0,0.21425244527247322,-11.6,-9.6
2059,51.63089481713703,0.0,166.0,MIROC6,ssp126,19.75364058796078,0.0,69.0,0.34129359345013904,0.0,1.0973030142781597,0.0613371854928141,0.0,0.21425244527247322,-1.4,-7.5
2060,48.67054253244297,0.0,155.0,MIROC6,ssp126,20.17009212867162,0.0,70.0,0.32172489775544005,0.0,1.0245901639344261,0.06263031246288346,0.0,0.21735755317497282,-7.1,-5.5
2061,44.92699152050922,0.0,146.0,MIROC6,ssp126,17.985673425313927,0.0,64.0,0.2969790555295427,0.0,0.965097831835008,0.055847456684719535,0.0,0.19872690575997515,-14.2,-15.7
2062,40.90765002950505,0.0,135.0,MIROC6,ssp126,17.019102651933277,0.0,60.0,0.2704101667735659,0.0,0.8923849814912744,0.052846150137970116,0.0,0.1863064741499767,-21.9,-20.3
2063,40.5573131433175,0.0,133.0,MIROC6,ssp126,16.824763883263714,0.0,61.0,0.26809434917581637,0.0,0.8791644632469593,0.05224270729161221,0.0,0.18941158205247632,-22.6,-21.2
2064,39.268376030703195,0.0,128.0,MIROC6,ssp126,16.469174498243234,0.0,59.0,0.25957414086927016,0.0,0.8461131676361713,0.051138563882140144,0.0,0.1832013662474771,-25.0,-22.8
2065,51.678668814781034,0.0,165.0,MIROC6,ssp126,20.399247812382466,0.0,70.0,0.34160939195386725,0.0,1.0906927551560022,0.06334186558727671,0.0,0.21735755317497282,-1.3,-4.4
2066,47.78119882185408,0.0,154.0,MIROC6,ssp126,19.323238017138653,0.0,68.0,0.31584610537978636,0.0,1.0179799048122686,0.06000073906889816,0.0,0.2111473373699736,-8.8,-9.5
2067,41.9988833980273,0.0,137.0,MIROC6,ssp126,17.06826201102621,0.0,61.0,0.2776235021022429,0.0,0.9056054997355897,0.0529987952523714,0.0,0.18941158205247632,-19.8,-20.0
2068,46.87190258143336,0.0,151.0,MIROC6,ssp126,18.94920817206908,0.0,66.0,0.3098354216118017,0.0,0.9981491274457959,0.05883933604120193,0.0,0.20493712156497437,-10.5,-11.2
2069,41.68785792892595,0.0,135.0,MIROC6,ssp126,17.164839653114086,0.0,62.0,0.27556754315789234,0.0,0.8923849814912744,0.053298679252023244,0.0,0.19251668995497592,-20.4,-19.6
2070,48.57270354639108,0.0,158.0,MIROC6,ssp126,19.30605500154237,0.0,67.0,0.3210781567053879,0.0,1.044420941300899,0.05994738395138136,0.0,0.208042229467474,-7.3,-9.6
2071,52.42350764109708,0.0,167.0,MIROC6,ssp126,20.041871279414316,0.0,70.0,0.34653296960006,0.0,1.1039132734003172,0.062232172890589396,0.0,0.21735755317497282,0.1,-6.1
2072,45.850055305559025,0.0,148.0,MIROC6,ssp126,18.10878473604132,0.0,64.0,0.3030807463350015,0.0,0.9783183500793231,0.056229730588546245,0.0,0.19872690575997515,-12.5,-15.2
2073,50.50842771306036,0.0,163.0,MIROC6,ssp126,19.791015836524878,0.0,69.0,0.3338737950360944,0.0,1.077472236911687,0.06145323967248836,0.0,0.21425244527247322,-3.6,-7.3
2074,40.295298368892745,0.0,132.0,MIROC6,ssp126,16.790315395193858,0.0,60.0,0.26636236362303506,0.0,0.8725542041248017,0.052135741019077336,0.0,0.1863064741499767,-23.1,-21.3
2075,59.14926876406345,1.0,189.0,MIROC6,ssp126,23.761233291202466,0.0,82.0,0.39099199341660135,0.006610259122157588,1.2493389740877843,0.07378119326564964,0.0,0.25461884800496815,12.9,11.3
2076,42.0015170345695,0.0,137.0,MIROC6,ssp126,16.40061876673358,0.0,60.0,0.2776409111222204,0.0,0.9056054997355897,0.050925690938467875,0.0,0.1863064741499767,-19.8,-23.2
2077,44.31089222633547,0.0,143.0,MIROC6,ssp126,18.065770782725032,0.0,64.0,0.2929064795500758,0.0,0.9452670544685352,0.0560961676221861,0.0,0.19872690575997515,-15.4,-15.4
2078,41.783810626278935,0.0,135.0,MIROC6,ssp126,17.62600214681605,0.0,61.0,0.2762018153508655,0.0,0.8923849814912744,0.054730638555553636,0.0,0.18941158205247632,-20.2,-17.4
2079,50.12889554644765,0.0,162.0,MIROC6,ssp126,20.084344489675665,0.0,70.0,0.3313649890695905,0.0,1.0708619777895294,0.06236405679141644,0.0,0.21735755317497282,-4.3,-5.9
2080,39.44194933763314,0.0,129.0,MIROC6,ssp126,16.136572790620946,0.0,58.0,0.2607215054047669,0.0,0.8527234267583289,0.05010579969141731,0.0,0.18009625834497747,-24.7,-24.4
2081,45.26658204319608,0.0,146.0,MIROC6,ssp126,17.382930170607704,0.0,61.0,0.29922383687993176,0.0,0.965097831835008,0.053975873841352905,0.0,0.18941158205247632,-13.6,-18.6
2082,42.47646458199293,0.0,139.0,MIROC6,ssp126,17.705424683554742,0.0,62.0,0.2807804374801225,0.0,0.9188260179799048,0.054977254102017516,0.0,0.19251668995497592,-18.9,-17.1
2083,51.666611989358884,0.0,165.0,MIROC6,ssp126,19.50650713799041,0.0,67.0,0.3415296932136362,0.0,1.0906927551560022,0.06056980946433911,0.0,0.208042229467474,-1.4,-8.6
2084,49.271893210754236,0.0,160.0,MIROC6,ssp126,19.341720856811197,0.0,68.0,0.32569998156236274,0.0,1.0576414595452142,0.06005813028042601,0.0,0.2111473373699736,-5.9,-9.4
2085,45.06795425471123,0.0,147.0,MIROC6,ssp126,18.08855215396493,0.0,64.0,0.29791085572918585,0.0,0.9717080909571655,0.05616690623805288,0.0,0.19872690575997515,-14.0,-15.3
2086,46.04175362410916,0.0,150.0,MIROC6,ssp126,19.02156026500169,0.0,68.0,0.3043479218938998,0.0,0.9915388683236382,0.059063997096729354,0.0,0.2111473373699736,-12.1,-10.9
2087,43.896866426656345,0.0,144.0,MIROC6,ssp126,18.3238825119844,0.0,65.0,0.2901696617309383,0.0,0.9518773135906927,0.0568976323924372,0.0,0.20183201366247477,-16.2,-14.2
2088,47.58376979825918,0.0,154.0,MIROC6,ssp126,19.41055709739014,0.0,68.0,0.31454104837558955,0.0,1.0179799048122686,0.06027187423502605,0.0,0.2111473373699736,-9.2,-9.1
2089,44.68943369540534,0.0,143.0,MIROC6,ssp126,17.43504155911771,0.0,62.0,0.2954087367491099,0.0,0.9452670544685352,0.05413768532562555,0.0,0.19251668995497592,-14.7,-18.3
2090,54.23417581050852,0.0,173.0,MIROC6,ssp126,21.638472872161987,0.0,76.0,0.35850195538411234,0.0,1.1435748281332627,0.06718979311337366,0.0,0.2359882005899705,3.5,1.4
2091,54.14984693416159,0.0,171.0,MIROC6,ssp126,20.614569087148062,0.0,72.0,0.35794451965997875,0.0,1.1303543098889477,0.06401046137912765,0.0,0.22356776897997205,3.4,-3.4
2092,46.28698024694496,0.0,151.0,MIROC6,ssp126,18.771120852012,0.0,66.0,0.305968933414496,0.0,0.9981491274457959,0.058286355696357706,0.0,0.20493712156497437,-11.6,-12.1
2093,41.517859213309634,0.0,136.0,MIROC6,ssp126,16.42387242532552,0.0,58.0,0.27444380759723447,0.0,0.8989952406134321,0.05099789605752374,0.0,0.18009625834497747,-20.7,-23.1
2094,43.24375502397885,0.0,140.0,MIROC6,ssp126,17.939306386451477,0.0,63.0,0.28585242612360423,0.0,0.9254362771020624,0.055703482025932234,0.0,0.19562179785747555,-17.4,-16.0
2095,50.80849569602442,0.0,162.0,MIROC6,ssp126,20.01263260395135,0.0,70.0,0.33585732215775,0.0,1.0708619777895294,0.062141383648350715,0.0,0.21735755317497282,-3.0,-6.2
2096,42.79191901561063,0.0,140.0,MIROC6,ssp126,17.462591715892373,0.0,63.0,0.28286567302756893,0.0,0.9254362771020624,0.054223231535141664,0.0,0.19562179785747555,-18.3,-18.2
2097,45.23096599168218,0.0,146.0,MIROC6,ssp126,18.773456021719056,0.0,68.0,0.2989884055505168,0.0,0.965097831835008,0.05829360665026877,0.0,0.2111473373699736,-13.6,-12.0
2098,46.09153672659182,0.0,150.0,MIROC6,ssp126,18.191885293075114,0.0,65.0,0.3046770011012151,0.0,0.9915388683236382,0.056487766784894,0.0,0.20183201366247477,-12.0,-14.8
2099,43.66247488498013,0.0,141.0,MIROC6,ssp126,17.1594552963521,0.0,61.0,0.2886202729044165,0.0,0.93204653622422,0.05328196024329172,0.0,0.18941158205247632,-16.6,-19.6
2100,50.922756887261244,0.0,163.0,MIROC6,ssp126,21.40627057065809,0.0,76.0,0.3366126182394318,0.0,1.077472236911687,0.0664687799119953,0.0,0.2359882005899705,-2.8,0.3
2026,54.76619487133405,0.0,175.0,MIROC6,ssp245,21.193430226437233,0.0,74.0,0.36201873923409605,0.0,1.156795346377578,0.06580788767718439,0.0,0.22977798478497127,4.6,-0.7
2027,44.078840416414664,0.0,143.0,MIROC6,ssp245,17.190860529584448,0.0,61.0,0.29137255695673364,0.0,0.9452670544685352,0.05337947688118133,0.0,0.18941158205247632,-15.8,-19.5
2028,51.077575703257466,0.0,162.0,MIROC6,ssp245,20.007406201099972,0.0,70.0,0.3376360107301525,0.0,1.0708619777895294,0.062125155103555256,0.0,0.21735755317497282,-2.5,-6.3
2029,44.19376069672443,0.0,144.0,MIROC6,ssp245,17.945689878234713,0.0,64.0,0.29213220978797216,0.0,0.9518773135906927,0.055723303456713905,0.0,0.19872690575997515,-15.6,-15.9
2030,46.256691743572176,0.0,149.0,MIROC6,ssp245,18.220569811835368,0.0,64.0,0.3057687185587796,0.0,0.9849286092014807,0.05657683531077586,0.0,0.19872690575997515,-11.7,-14.6
2031,40.357067318088724,0.0,131.0,MIROC6,ssp245,17.28002954846237,0.0,61.0,0.2667706723829239,0.0,0.865943945002644,0.0536563563063573,0.0,0.18941158205247632,-23.0,-19.0
2032,48.31991838662863,0.0,157.0,MIROC6,ssp245,18.617065514402285,0.0,67.0,0.3194071812971221,0.0,1.0378106821787414,0.05780799725012353,0.0,0.208042229467474,-7.7,-12.8
2033,42.601014981924365,0.0,137.0,MIROC6,ssp245,16.782107600962185,0.0,59.0,0.28160374789743764,0.0,0.9056054997355897,0.05211025493234648,0.0,0.1832013662474771,-18.7,-21.4
2034,37.85790165870047,0.0,125.0,MIROC6,ssp245,16.343986407789682,0.0,59.0,0.2502505397851697,0.0,0.8262823902696985,0.05074984135317399,0.0,0.1832013662474771,-27.7,-23.4
2035,46.90243787359361,0.0,151.0,MIROC6,ssp245,18.905149140578114,0.0,67.0,0.31003726780535174,0.0,0.9981491274457959,0.05870252799434285,0.0,0.208042229467474,-10.5,-11.4
2036,56.96132932035943,0.0,182.0,MIROC6,ssp245,21.652844254034463,0.0,75.0,0.37652914675012844,0.0,1.203067160232681,0.06723441780479572,0.0,0.23288309268747087,8.7,1.4
2037,49.045301679231514,0.0,157.0,MIROC6,ssp245,18.371665940477964,0.0,66.0,0.324202152824111,0.0,1.0378106821787414,0.05704600509386109,0.0,0.20493712156497437,-6.4,-13.9
2038,40.36767718389417,0.0,132.0,MIROC6,ssp245,16.593938272234418,0.0,60.0,0.26684080634514923,0.0,0.8725542041248017,0.05152596886270584,0.0,0.1863064741499767,-22.9,-22.3
2039,46.33751020850445,0.0,150.0,MIROC6,ssp245,18.385996693650128,0.0,65.0,0.3063029495538369,0.0,0.9915388683236382,0.05709050362878475,0.0,0.20183201366247477,-11.5,-13.9
2040,46.207944890272934,0.0,150.0,MIROC6,ssp245,17.800686007951885,0.0,63.0,0.3054464892270818,0.0,0.9915388683236382,0.055273050793205665,0.0,0.19562179785747555,-11.8,-16.6
2041,43.670410520073524,0.0,140.0,MIROC6,ssp245,17.343958761985093,0.0,60.0,0.2886727295086827,0.0,0.9254362771020624,0.05385486341246729,0.0,0.1863064741499767,-16.6,-18.7
2042,52.07656113245446,0.0,165.0,MIROC6,ssp245,20.620582997916408,0.0,72.0,0.3442395632764044,0.0,1.0906927551560022,0.06402913522097937,0.0,0.22356776897997205,-0.6,-3.4
2043,44.548815473526275,0.0,143.0,MIROC6,ssp245,17.430682282337305,0.0,61.0,0.2944792138651922,0.0,0.9452670544685352,0.05412414930084553,0.0,0.18941158205247632,-14.9,-18.3
2044,38.92156122994631,0.0,127.0,MIROC6,ssp245,16.82268083403471,0.0,59.0,0.2572816051688677,0.0,0.8395029085140138,0.05223623919898994,0.0,0.1832013662474771,-25.7,-21.2
2045,45.225995518906394,0.0,148.0,MIROC6,ssp245,18.370733894261257,0.0,63.0,0.29895554943750924,0.0,0.9783183500793231,0.05704311098978809,0.0,0.19562179785747555,-13.7,-13.9
2046,47.62649389037267,0.0,156.0,MIROC6,ssp245,19.59485707290814,0.0,68.0,0.31482346569521863,0.0,1.0312004230565839,0.06084414554543748,0.0,0.2111473373699736,-9.1,-8.2
2047,40.06331296216671,0.0,132.0,MIROC6,ssp245,16.344435616613918,0.0,58.0,0.2648288799720169,0.0,0.8725542041248017,0.05075123619504399,0.0,0.18009625834497747,-23.5,-23.4
2048,41.827801622535915,0.0,136.0,MIROC6,ssp245,17.31121182116337,0.0,61.0,0.276492607235166,0.0,0.8989952406134321,0.053753180627739074,0.0,0.18941158205247632,-20.1,-18.9
2049,52.86394598201022,0.0,169.0,MIROC6,ssp245,19.931043712338006,0.0,70.0,0.34944438116082904,0.0,1.1171337916446324,0.06188804133624594,0.0,0.21735755317497282,0.9,-6.6
2050,47.7634297527184,0.0,154.0,MIROC6,ssp245,19.661024752628258,0.0,69.0,0.31572864722843996,0.0,1.0179799048122686,0.06104960333062648,0.0,0.21425244527247322,-8.8,-7.9
2051,44.1006148261302,0.0,145.0,MIROC6,ssp245,18.222775037076193,0.0,65.0,0.29151649144718533,0.0,0.9584875727128503,0.05658368277309794,0.0,0.20183201366247477,-15.8,-14.6
2052,42.204688070250285,0.0,136.0,MIROC6,ssp245,17.756693541209305,0.0,63.0,0.2789839243141875,0.0,0.8989952406134321,0.055136449437072826,0.0,0.19562179785747555,-19.4,-16.8
2053,43.97890388060471,0.0,142.0,MIROC6,ssp245,17.767459589054848,0.0,64.0,0.2907119505592591,0.0,0.9386567953463776,0.055169879177316715,0.0,0.19872690575997515,-16.0,-16.8
2054,43.76666236449807,0.0,141.0,MIROC6,ssp245,17.260317071794603,0.0,60.0,0.28930897914131454,0.0,0.93204653622422,0.05359514693927838,0.0,0.1863064741499767,-16.4,-19.1
2055,45.66033265515314,0.0,148.0,MIROC6,ssp245,18.77330793602608,0.0,66.0,0.30182663045447605,0.0,0.9783183500793231,0.05829314682821325,0.0,0.20493712156497437,-12.8,-12.0
2056,46.94455341136988,0.0,151.0,MIROC6,ssp245,17.98444975467521,0.0,64.0,0.3103156624231219,0.0,0.9981491274457959,0.0558436570553492,0.0,0.19872690575997515,-10.4,-15.7
2057,41.189908993054345,0.0,136.0,MIROC6,ssp245,17.421036569531925,0.0,61.0,0.2722759716621784,0.0,0.8989952406134321,0.05409419832178831,0.0,0.18941158205247632,-21.4,-18.4
2058,46.34805147513489,0.0,149.0,MIROC6,ssp245,18.393649669294437,0.0,65.0,0.30637263005773985,0.0,0.9849286092014807,0.057114266943935524,0.0,0.20183201366247477,-11.5,-13.8
2059,50.80828732534991,0.0,162.0,MIROC6,ssp245,21.15932156143637,0.0,73.0,0.33585594477359804,0.0,1.0708619777895294,0.0657019765919465,0.0,0.22667287688247165,-3.0,-0.9
2060,37.38012970501277,0.0,122.0,MIROC6,ssp245,16.177953105909964,0.0,59.0,0.2470923433699945,0.0,0.8064516129032258,0.05023429003542917,0.0,0.1832013662474771,-28.6,-24.2
2061,53.45799054922573,0.0,171.0,MIROC6,ssp245,20.969286886927208,0.0,73.0,0.3533711696802335,0.0,1.1303543098889477,0.06511189842237916,0.0,0.22667287688247165,2.1,-1.8
2062,41.622076087745526,0.0,136.0,MIROC6,ssp245,17.191280158207327,0.0,62.0,0.2751327081421571,0.0,0.8989952406134321,0.053380779873334346,0.0,0.19251668995497592,-20.5,-19.5
2063,38.972693125440955,0.0,128.0,MIROC6,ssp245,16.41236521434285,0.0,58.0,0.2576196002474944,0.0,0.8461131676361713,0.05096216492576571,0.0,0.18009625834497747,-25.6,-23.1
